"","node_id","module","layer_id","flow","node_name","state_node"
"173",729,1,1,2.12946e-05,"cluster_1796",1126
"174",734,1,1,0.000899168,"cluster_1800",1133
"175",735,1,1,0.000258834,"cluster_1801",1134
"176",739,1,1,0.00132513,"cluster_1806",1139
"177",741,1,1,0.000606727,"cluster_1809",1143
"178",743,1,1,0.00152837,"cluster_1811",1147
"179",750,1,1,0.000271025,"cluster_182",1158
"180",758,1,1,0.0014144,"cluster_1829",1171
"181",759,1,1,0.000540142,"cluster_1830",1173
"182",761,1,1,0.000521589,"cluster_1832",1175
"183",767,1,1,0.000235997,"cluster_184",1185
"184",769,1,1,0.00124493,"cluster_1842",1188
"185",770,1,1,0.000831566,"cluster_1843",1190
"186",774,1,1,0.000167937,"cluster_1847",1195
"187",777,1,1,0.000243013,"cluster_185",1199
"188",778,1,1,0.000454356,"cluster_1850",1201
"189",787,1,1,0.000691619,"cluster_1861",1214
"190",790,1,1,0.000151585,"cluster_1865",1219
"191",803,1,1,0.00085469,"cluster_1877",1236
"192",804,1,1,0.00145303,"cluster_1878",1238
"193",806,1,1,0.000391094,"cluster_188",1241
"194",809,1,1,0.000170864,"cluster_1883",1245
"195",815,1,1,0.000752281,"cluster_189",1252
"196",820,1,1,0.000781671,"cluster_1895",1260
"197",822,1,1,0.000123569,"cluster_1898",1264
"198",823,1,1,0.000526691,"cluster_19",1266
"199",824,1,1,0.000483448,"cluster_190",1267
"200",833,1,1,0.000752805,"cluster_1908",1280
"201",839,1,1,0.000949636,"cluster_1915",1288
"202",849,1,1,0.000751738,"cluster_1924",1303
"203",850,1,1,0.000163386,"cluster_1925",1305
"204",851,1,1,0.000607792,"cluster_1926",1307
"205",855,1,1,0.000100769,"cluster_193",1312
"206",859,1,1,0.000157343,"cluster_1933",1318
"207",860,1,1,7.47152e-05,"cluster_1934",1319
"208",861,1,1,0.000182161,"cluster_1935",1321
"209",863,1,1,0.000150929,"cluster_1937",1324
"210",873,1,1,7.51744e-05,"cluster_1949",1337
"211",880,1,1,0.00133259,"cluster_1956",1346
"212",885,1,1,0.00100171,"cluster_1961",1354
"213",889,1,1,0.000779984,"cluster_1965",1360
"214",891,1,1,0.000150269,"cluster_1967",1363
"215",894,1,1,0.000581991,"cluster_1970",1369
"216",899,1,1,0.000352132,"cluster_1976",1376
"217",902,1,1,1.78047e-05,"cluster_1979",1381
"218",903,1,1,0.000508902,"cluster_198",1382
"219",907,1,1,2.03315e-05,"cluster_1983",1387
"220",926,1,1,0.00010852,"cluster_200",1409
"221",927,1,1,0.000146059,"cluster_2000",1411
"222",930,1,1,0.000314121,"cluster_2003",1415
"223",931,1,1,0.000151734,"cluster_2004",1417
"224",938,1,1,0.001244,"cluster_2010",1429
"225",945,1,1,0.000388404,"cluster_2018",1438
"226",949,1,1,0.000787894,"cluster_2022",1446
"227",950,1,1,0.000619133,"cluster_2023",1448
"228",957,1,1,0.000756689,"cluster_203",1460
"229",961,1,1,0.000231231,"cluster_2034",1468
"230",967,1,1,0.000190791,"cluster_2041",1477
"231",972,1,1,1.69069e-05,"cluster_2046",1484
"232",978,1,1,0.00023716,"cluster_2051",1492
"233",979,1,1,0.000986447,"cluster_2052",1494
"234",987,1,1,1.19777e-05,"cluster_2063",1506
"235",992,1,1,0.000326654,"cluster_2068",1513
"236",997,1,1,0.00113702,"cluster_2072",1521
"237",998,1,1,0.000442947,"cluster_2073",1523
"238",999,1,1,0.000149467,"cluster_2074",1525
"239",1000,1,1,0.000277967,"cluster_2075",1527
"240",1001,1,1,0.000904565,"cluster_2076",1529
"241",1002,1,1,0.000166014,"cluster_2077",1531
"242",1003,1,1,0.000777427,"cluster_2079",1533
"243",1004,1,1,0.000837891,"cluster_208",1535
"244",1005,1,1,0.00102625,"cluster_2080",1536
"245",1014,1,1,0.000871648,"cluster_2091",1553
"246",1021,1,1,0.000386995,"cluster_2098",1563
"247",1029,1,1,0.00067132,"cluster_2105",1575
"248",1034,1,1,0.00052808,"cluster_2111",1583
"249",1035,1,1,0.000615835,"cluster_2112",1585
"250",1036,1,1,0.000264576,"cluster_2113",1587
"251",1038,1,1,0.000186847,"cluster_2115",1590
"252",1040,1,1,2.93786e-05,"cluster_2117",1593
"253",1042,1,1,3.16769e-05,"cluster_2119",1595
"254",1056,1,1,0.000556357,"cluster_2132",1611
"255",1062,1,1,0.000688603,"cluster_2139",1619
"256",1063,1,1,0.00066001,"cluster_214",1621
"257",1065,1,1,0.000436111,"cluster_2141",1624
"258",1067,1,1,0.00104311,"cluster_2143",1627
"259",1068,1,1,0.000271332,"cluster_2144",1629
"260",1074,1,1,0.000601302,"cluster_2151",1639
"261",1080,1,1,0.000384778,"cluster_2158",1648
"262",1090,1,1,0.000850025,"cluster_2170",1663
"263",1094,1,1,0.000259968,"cluster_2174",1669
"264",1096,1,1,0.000340066,"cluster_2178",1671
"265",1104,1,1,0.000590641,"cluster_2187",1682
"266",1109,1,1,0.000882482,"cluster_2193",1689
"267",1124,1,1,0.000166891,"cluster_2207",1710
"268",1128,1,1,3.46833e-05,"cluster_2211",1716
"269",1129,1,1,0.000244772,"cluster_2212",1717
"270",1133,1,1,0.000671087,"cluster_2216",1721
"271",1134,1,1,0.000523508,"cluster_2217",1723
"272",1137,1,1,0.00115415,"cluster_222",1728
"273",1140,1,1,0.000549151,"cluster_2222",1733
"274",1141,1,1,0.00109447,"cluster_2223",1735
"275",1142,1,1,0.0002817,"cluster_2224",1737
"276",1145,1,1,0.00100511,"cluster_2227",1741
"277",1146,1,1,0.000514187,"cluster_2228",1743
"278",1149,1,1,0.000915905,"cluster_2230",1747
"279",1150,1,1,9.51314e-05,"cluster_2231",1748
"280",1154,1,1,0.000642251,"cluster_2237",1755
"281",1162,1,1,0.00147673,"cluster_2245",1767
"282",1163,1,1,1.21561e-05,"cluster_2246",1769
"283",1164,1,1,0.000210662,"cluster_2247",1771
"284",1165,1,1,0.000100834,"cluster_2248",1773
"285",1168,1,1,0.0011198,"cluster_2250",1778
"286",1174,1,1,0.00127285,"cluster_2256",1785
"287",1176,1,1,0.000120073,"cluster_2258",1789
"288",1180,1,1,0.000775159,"cluster_2262",1794
"289",1181,1,1,0.000746594,"cluster_2263",1796
"290",1182,1,1,0.000131873,"cluster_2264",1798
"291",1188,1,1,0.000525071,"cluster_227",1806
"292",1191,1,1,0.000143046,"cluster_2272",1810
"293",1193,1,1,0.000484572,"cluster_2274",1813
"294",1195,1,1,0.00151124,"cluster_2276",1816
"295",1196,1,1,4.11229e-05,"cluster_2277",1818
"296",1198,1,1,0.000138712,"cluster_2279",1821
"297",1201,1,1,0.00051324,"cluster_2282",1825
"298",1204,1,1,0.000583563,"cluster_2285",1828
"299",1206,1,1,0.000921464,"cluster_2287",1831
"300",1210,1,1,0.000654819,"cluster_2292",1837
"301",1212,1,1,0.000134335,"cluster_2294",1840
"302",1213,1,1,0.000994976,"cluster_2295",1841
"303",1218,1,1,0.000906096,"cluster_23",1849
"304",1219,1,1,0.000440181,"cluster_230",1851
"305",1220,1,1,0.00123039,"cluster_2300",1853
"306",1224,1,1,0.00104448,"cluster_2304",1861
"307",1228,1,1,0.000424901,"cluster_2308",1868
"308",1233,1,1,0.000474717,"cluster_2313",1874
"309",1235,1,1,0.000716651,"cluster_2315",1878
"310",1238,1,1,0.000451338,"cluster_2319",1883
"311",1239,1,1,0.000510038,"cluster_2320",1885
"312",1242,1,1,0.000564198,"cluster_2323",1890
"313",1243,1,1,0.00131364,"cluster_2324",1891
"314",1245,1,1,0.000205906,"cluster_2326",1894
"315",1249,1,1,8.68096e-05,"cluster_2331",1899
"316",1250,1,1,0.000421644,"cluster_2332",1901
"317",1254,1,1,0.000567429,"cluster_2337",1907
"318",1258,1,1,0.000282858,"cluster_2340",1914
"319",1262,1,1,0.00113206,"cluster_2344",1920
"320",1263,1,1,0.000650489,"cluster_2345",1922
"321",1264,1,1,0.00111564,"cluster_2346",1924
"322",1265,1,1,0.00111361,"cluster_2348",1926
"323",1266,1,1,9.39265e-06,"cluster_2349",1928
"324",1268,1,1,3.3015e-05,"cluster_2350",1931
"325",1274,1,1,0.000267675,"cluster_2357",1941
"326",1275,1,1,0.000136934,"cluster_2359",1943
"327",1278,1,1,0.000765394,"cluster_2361",1949
"328",1285,1,1,2.49998e-05,"cluster_2369",1958
"329",1293,1,1,0.000251305,"cluster_2376",1970
"330",1295,1,1,0.000409429,"cluster_2378",1973
"331",1304,1,1,0.000376326,"cluster_2387",1988
"332",1308,1,1,0.000718696,"cluster_2392",1994
"333",1311,1,1,0.000774471,"cluster_2395",2000
"334",1315,1,1,0.001006,"cluster_24",2008
"335",1319,1,1,0.000544913,"cluster_2404",2014
"336",1321,1,1,1.87927e-05,"cluster_2406",2017
"337",1322,1,1,0.00112731,"cluster_2407",2018
"338",1328,1,1,0.00117685,"cluster_2414",2026
"339",1330,1,1,0.00139133,"cluster_2416",2029
"340",1331,1,1,0.000411718,"cluster_2417",2031
"341",1332,1,1,0.000479634,"cluster_2419",2032
"342",1335,1,1,0.00101727,"cluster_2422",2037
"343",1336,1,1,0.000630128,"cluster_2423",2039
"344",1343,1,1,0.00106952,"cluster_2430",2048
"345",1349,1,1,0.000512675,"cluster_2437",2057
"346",1353,1,1,0.000559296,"cluster_2440",2064
"347",1361,1,1,0.00122192,"cluster_2448",2077
"348",1362,1,1,0.000209749,"cluster_2449",2079
"349",1365,1,1,0.000572466,"cluster_2452",2083
"350",1366,1,1,0.000487638,"cluster_2454",2085
"351",1370,1,1,0.000108253,"cluster_2460",2090
"352",1371,1,1,0.000460235,"cluster_2461",2091
"353",1373,1,1,0.000256489,"cluster_2463",2095
"354",1375,1,1,0.000703125,"cluster_2465",2099
"355",1376,1,1,0.00032493,"cluster_2466",2101
"356",1378,1,1,0.000371585,"cluster_2468",2104
"357",1380,1,1,0.000449152,"cluster_247",2107
"358",1383,1,1,0.000748599,"cluster_2472",2110
"359",1386,1,1,0.000362759,"cluster_2476",2115
"360",1388,1,1,0.000180223,"cluster_2478",2119
"361",1390,1,1,0.000139231,"cluster_2480",2121
"362",1393,1,1,0.000638628,"cluster_2483",2125
"363",1399,1,1,0.00154811,"cluster_2490",2133
"364",1400,1,1,0.000558941,"cluster_2491",2135
"365",1401,1,1,0.00029308,"cluster_2492",2137
"366",1402,1,1,0.00106794,"cluster_2493",2139
"367",1404,1,1,0.000234734,"cluster_2495",2142
"368",1410,1,1,0.000531808,"cluster_250",2150
"369",1412,1,1,7.61984e-05,"cluster_2501",2153
"370",1414,1,1,0.000196386,"cluster_2504",2155
"371",1421,1,1,5.57708e-06,"cluster_2511",2165
"372",1425,1,1,0.000422733,"cluster_2515",2171
"373",1431,1,1,0.000105736,"cluster_2520",2180
"374",1435,1,1,0.000166206,"cluster_2524",2186
"375",1436,1,1,2.37933e-05,"cluster_2525",2187
"376",1444,1,1,0.000479573,"cluster_2532",2197
"377",1448,1,1,0.00103809,"cluster_2537",2203
"378",1454,1,1,0.000217522,"cluster_2542",2210
"379",1455,1,1,0.000270594,"cluster_2543",2211
"380",1456,1,1,0.000520515,"cluster_2544",2213
"381",1457,1,1,0.00142612,"cluster_2545",2215
"382",1460,1,1,9.80484e-05,"cluster_2550",2220
"383",1461,1,1,0.000129921,"cluster_2551",2221
"384",1462,1,1,5.91763e-06,"cluster_2552",2223
"385",1463,1,1,6.52823e-05,"cluster_2553",2224
"386",1464,1,1,1.40595e-05,"cluster_2555",2226
"387",1465,1,1,0.000992836,"cluster_2556",2227
"388",1466,1,1,0.000248128,"cluster_2558",2229
"389",1467,1,1,0.000408637,"cluster_2559",2230
"390",1469,1,1,0.000687928,"cluster_2560",2233
"391",1470,1,1,0.000283323,"cluster_2561",2235
"392",1471,1,1,0.00152747,"cluster_2562",2237
"393",1472,1,1,0.0013275,"cluster_2563",2239
"394",1473,1,1,0.000899236,"cluster_2564",2241
"395",1480,1,1,0.000113609,"cluster_263",2252
"396",1483,1,1,0.000882588,"cluster_266",2258
"397",1487,1,1,0.0010832,"cluster_27",2265
"398",1490,1,1,0.000729736,"cluster_272",2271
"399",1492,1,1,0.000506799,"cluster_274",2274
"400",1493,1,1,8.6183e-06,"cluster_275",2276
"401",1499,1,1,0.000193224,"cluster_280",2284
"402",1501,1,1,0.000264145,"cluster_283",2287
"403",1502,1,1,0.000798115,"cluster_284",2289
"404",1506,1,1,0.00117776,"cluster_289",2294
"405",1513,1,1,0.000835529,"cluster_296",2307
"406",1528,1,1,0.000486921,"cluster_32",2332
"407",1536,1,1,0.00152308,"cluster_33",2345
"408",1541,1,1,0.000751623,"cluster_338",2354
"409",1542,1,1,0.00108224,"cluster_339",2356
"410",1551,1,1,0.000692585,"cluster_347",2373
"411",1553,1,1,1.88696e-05,"cluster_349",2377
"412",1555,1,1,0.00163426,"cluster_351",2379
"413",1558,1,1,4.97464e-05,"cluster_355",2385
"414",1562,1,1,0.00017208,"cluster_360",2391
"415",1563,1,1,1.52732e-05,"cluster_361",2393
"416",1571,1,1,0.00159436,"cluster_37",2407
"417",1584,1,1,0.000683589,"cluster_385",2428
"418",1588,1,1,0.00168265,"cluster_39",2434
"419",1589,1,1,0.000451014,"cluster_390",2435
"420",1594,1,1,0.000136684,"cluster_395",2444
"421",1597,1,1,0.000897682,"cluster_4",2449
"422",1598,1,1,0.00047971,"cluster_40",2451
"423",1609,1,1,0.00102594,"cluster_411",2469
"424",1610,1,1,0.000315626,"cluster_413",2471
"425",1620,1,1,0.000318378,"cluster_425",2489
"426",1631,1,1,0.000893349,"cluster_439",2507
"427",1645,1,1,0.00121398,"cluster_453",2527
"428",1647,1,1,0.000675806,"cluster_456",2530
"429",1654,1,1,0.000278031,"cluster_463",2544
"430",1660,1,1,0.000305687,"cluster_47",2552
"431",1663,1,1,0.000606799,"cluster_472",2556
"432",1667,1,1,0.000326805,"cluster_476",2563
"433",1668,1,1,0.00118018,"cluster_477",2565
"434",1672,1,1,0.00168559,"cluster_482",2573
"435",1684,1,1,0.000255357,"cluster_5",2592
"436",1703,1,1,0.00051612,"cluster_522",2620
"437",1711,1,1,9.87529e-06,"cluster_530",2633
"438",1721,1,1,0.00106829,"cluster_543",2651
"439",1726,1,1,0.00150584,"cluster_55",2661
"440",1730,1,1,0.000623251,"cluster_553",2669
"441",1739,1,1,0.000160119,"cluster_565",2684
"442",1743,1,1,0.000248297,"cluster_569",2688
"443",1745,1,1,6.24974e-05,"cluster_570",2692
"444",1747,1,1,0.000849595,"cluster_574",2696
"445",1748,1,1,0.000140268,"cluster_576",2698
"446",1757,1,1,0.000952289,"cluster_584",2712
"447",1759,1,1,0.000473719,"cluster_586",2715
"448",1766,1,1,0.000407436,"cluster_597",2726
"449",1767,1,1,0.000222036,"cluster_598",2728
"450",1768,1,1,9.38435e-06,"cluster_599",2730
"451",1769,1,1,0.000937035,"cluster_6",2731
"452",1772,1,1,4.44633e-05,"cluster_602",2736
"453",1780,1,1,0.000742919,"cluster_612",2750
"454",1781,1,1,0.000260528,"cluster_613",2752
"455",1789,1,1,0.000305455,"cluster_622",2764
"456",1797,1,1,0.000637604,"cluster_63",2777
"457",1802,1,1,0.00132669,"cluster_635",2784
"458",1803,1,1,0.000387113,"cluster_636",2786
"459",1807,1,1,0.000267358,"cluster_64",2794
"460",1808,1,1,0.000207751,"cluster_640",2796
"461",1809,1,1,0.000564962,"cluster_641",2797
"462",1810,1,1,0.000335765,"cluster_642",2799
"463",1813,1,1,0.000444495,"cluster_646",2803
"464",1818,1,1,0.00129451,"cluster_651",2810
"465",1820,1,1,5.24248e-05,"cluster_653",2813
"466",1822,1,1,3.28381e-05,"cluster_655",2815
"467",1825,1,1,0.0011178,"cluster_66",2821
"468",1831,1,1,4.24446e-05,"cluster_668",2832
"469",1834,1,1,9.51037e-06,"cluster_671",2836
"470",1839,1,1,0.000431688,"cluster_679",2843
"471",1847,1,1,0.000274205,"cluster_69",2855
"472",1848,1,1,0.000591855,"cluster_690",2857
"473",1852,1,1,0.00106042,"cluster_697",2864
"474",1856,1,1,0.000338296,"cluster_700",2872
"475",1860,1,1,0.000241428,"cluster_704",2879
"476",1864,1,1,0.000660637,"cluster_71",2884
"477",1869,1,1,0.00086755,"cluster_715",2892
"478",1872,1,1,0.00059274,"cluster_718",2898
"479",1875,1,1,0.00106035,"cluster_720",2904
"480",1880,1,1,0.00103284,"cluster_725",2913
"481",1897,1,1,4.25942e-05,"cluster_745",2938
"482",1899,1,1,0.000107705,"cluster_748",2940
"483",1909,1,1,7.30739e-06,"cluster_758",2955
"484",1910,1,1,0.000122633,"cluster_759",2957
"485",1917,1,1,0.000688958,"cluster_770",2967
"486",1933,1,1,0.000768069,"cluster_790",2992
"487",1936,1,1,0.000269648,"cluster_798",2996
"488",1938,1,1,0.000288935,"cluster_8",2998
"489",1941,1,1,0.000904804,"cluster_801",3002
"490",1943,1,1,0.000683173,"cluster_803",3006
"491",1954,1,1,6.51924e-05,"cluster_817",3024
"492",1957,1,1,0.000810114,"cluster_82",3028
"493",1961,1,1,4.56886e-05,"cluster_823",3034
"494",1966,1,1,0.000678073,"cluster_829",3042
"495",1973,1,1,0.000603677,"cluster_837",3052
"496",1976,1,1,4.11188e-05,"cluster_84",3056
"497",1983,1,1,0.000175472,"cluster_85",3067
"498",1988,1,1,0.000199694,"cluster_856",3075
"499",1991,1,1,0.000641897,"cluster_859",3081
"500",1992,1,1,0.000382664,"cluster_86",3083
"501",1993,1,1,0.000332689,"cluster_860",3085
"502",2000,1,1,0.000369,"cluster_870",3095
"503",2007,1,1,0.000759403,"cluster_879",3106
"504",2013,1,1,0.00082006,"cluster_884",3116
"505",2014,1,1,0.000116893,"cluster_885",3118
"506",2015,1,1,4.69578e-05,"cluster_886",3120
"507",2016,1,1,0.000535199,"cluster_888",3122
"508",2034,1,1,0.000390776,"cluster_905",3148
"509",2044,1,1,0.000376222,"cluster_919",3162
"510",2050,1,1,0.000267952,"cluster_924",3171
"511",2055,1,1,0.000806446,"cluster_930",3178
"512",2057,1,1,0.000833418,"cluster_933",3182
"513",2059,1,1,0.000137525,"cluster_935",3185
"514",2060,1,1,0.000955137,"cluster_937",3187
"515",2071,1,1,0.00093529,"cluster_948",3204
"516",2090,1,1,1.89588e-05,"cluster_969",3234
"517",2109,1,1,0.00098947,"cluster_99",3262
"518",2110,1,1,5.96041e-05,"cluster_990",3264
"519",2114,1,1,0.000440976,"cluster_995",3268
"520",2116,1,1,0.00034832,"cluster_997",3272
"521",2117,1,1,0.000188237,"cluster_998",3274
"522",2,2,2,0.000314911,"cluster_10",4
"523",6,2,2,0.000413395,"cluster_1002",11
"524",14,2,2,1.9173e-05,"cluster_1010",25
"525",22,2,1,0.000271111,"cluster_1019",35
"526",22,2,2,2.88976e-05,"cluster_1019",36
"527",35,2,1,0.000248639,"cluster_1032",54
"528",35,2,2,0.000595978,"cluster_1032",55
"529",46,2,1,0.000108373,"cluster_1043",69
"530",67,2,2,2.61965e-05,"cluster_1069",99
"531",103,2,2,0.000580095,"cluster_111",156
"532",107,2,1,2.24895e-05,"cluster_1114",161
"533",107,2,2,0.000238521,"cluster_1114",162
