"","node_id","module","layer_id","flow","node_name","state_node"
"184",1234,1,1,0.000625653,"cluster_2314",1902
"185",1235,1,1,0.000432528,"cluster_2315",1904
"186",1238,1,1,0.000358828,"cluster_2319",1908
"187",1239,1,1,0.0010164,"cluster_2320",1910
"188",1242,1,1,0.00104753,"cluster_2323",1915
"189",1243,1,1,0.000764258,"cluster_2324",1917
"190",1245,1,1,0.000359577,"cluster_2326",1920
"191",1248,1,1,0.000503447,"cluster_2330",1924
"192",1249,1,1,0.000812265,"cluster_2331",1926
"193",1250,1,1,0.000826927,"cluster_2332",1928
"194",1254,1,1,0.000145689,"cluster_2337",1934
"195",1256,1,1,0.00120734,"cluster_2339",1938
"196",1262,1,1,0.00132069,"cluster_2344",1948
"197",1263,1,1,0.000998459,"cluster_2345",1950
"198",1264,1,1,0.00103676,"cluster_2346",1952
"199",1268,1,1,0.000312716,"cluster_2350",1958
"200",1276,1,1,0.000271961,"cluster_236",1971
"201",1278,1,1,0.000500172,"cluster_2361",1975
"202",1279,1,1,0.00128308,"cluster_2362",1976
"203",1281,1,1,0.000919194,"cluster_2364",1979
"204",1282,1,1,0.00074313,"cluster_2366",1981
"205",1290,1,1,0.000383501,"cluster_2373",1992
"206",1294,1,1,0.000544432,"cluster_2377",1999
"207",1308,1,1,0.00116454,"cluster_2392",2021
"208",1311,1,1,0.00127101,"cluster_2395",2027
"209",1314,1,1,0.000843045,"cluster_2398",2032
"210",1318,1,1,0.000272174,"cluster_2402",2039
"211",1319,1,1,0.000767335,"cluster_2404",2040
"212",1321,1,1,1.68737e-05,"cluster_2406",2044
"213",1322,1,1,0.00127751,"cluster_2407",2046
"214",1328,1,1,0.0012855,"cluster_2414",2055
"215",1329,1,1,6.73226e-05,"cluster_2415",2057
"216",1330,1,1,0.000433766,"cluster_2416",2059
"217",1331,1,1,0.0013594,"cluster_2417",2061
"218",1332,1,1,0.00122754,"cluster_2419",2063
"219",1335,1,1,0.00101879,"cluster_2422",2068
"220",1336,1,1,0.000791187,"cluster_2423",2070
"221",1353,1,1,0.00112556,"cluster_2440",2095
"222",1357,1,1,0.000600319,"cluster_2444",2102
"223",1361,1,1,0.000654762,"cluster_2448",2108
"224",1362,1,1,0.00126342,"cluster_2449",2109
"225",1364,1,1,0.000257681,"cluster_2451",2113
"226",1365,1,1,0.00102581,"cluster_2452",2115
"227",1366,1,1,0.00136602,"cluster_2454",2117
"228",1373,1,1,0.000304163,"cluster_2463",2128
"229",1375,1,1,0.00151153,"cluster_2465",2132
"230",1378,1,1,0.0011328,"cluster_2468",2137
"231",1380,1,1,0.00112363,"cluster_247",2140
"232",1383,1,1,0.0012085,"cluster_2472",2145
"233",1385,1,1,0.00141273,"cluster_2475",2149
"234",1386,1,1,0.000138255,"cluster_2476",2151
"235",1388,1,1,0.000206568,"cluster_2478",2154
"236",1390,1,1,0.00120746,"cluster_2480",2156
"237",1393,1,1,0.000839267,"cluster_2483",2162
"238",1402,1,1,0.00110843,"cluster_2493",2178
"239",1404,1,1,0.00114726,"cluster_2495",2181
"240",1412,1,1,0.000203875,"cluster_2501",2191
"241",1414,1,1,0.00070777,"cluster_2504",2195
"242",1415,1,1,0.00133682,"cluster_2505",2197
"243",1417,1,1,0.000847187,"cluster_2507",2200
"244",1419,1,1,4.01068e-05,"cluster_2509",2204
"245",1423,1,1,0.000295951,"cluster_2513",2209
"246",1425,1,1,0.000936564,"cluster_2515",2212
"247",1431,1,1,0.00107812,"cluster_2520",2221
"248",1434,1,1,9.78656e-06,"cluster_2523",2225
"249",1435,1,1,1.83443e-05,"cluster_2524",2226
"250",1436,1,1,0.000406878,"cluster_2525",2228
"251",1439,1,1,0.000986397,"cluster_2528",2233
"252",1445,1,1,0.000851494,"cluster_2534",2240
"253",1446,1,1,4.22139e-05,"cluster_2535",2242
"254",1448,1,1,0.000966661,"cluster_2537",2245
"255",1461,1,1,0.000281978,"cluster_2551",2263
"256",1462,1,1,0.000154273,"cluster_2552",2264
"257",1469,1,1,0.000827451,"cluster_2560",2276
"258",1470,1,1,0.000636692,"cluster_2561",2278
"259",1476,1,1,0.000289092,"cluster_259",2288
"260",1483,1,1,0.000317577,"cluster_266",2299
"261",1493,1,1,3.5661e-05,"cluster_275",2315
"262",1499,1,1,0.000140643,"cluster_280",2325
"263",1502,1,1,0.00103958,"cluster_284",2329
"264",1506,1,1,0.00096099,"cluster_289",2335
"265",1513,1,1,0.00117534,"cluster_296",2348
"266",1524,1,1,0.000270244,"cluster_31",2364
"267",1535,1,1,0.000837141,"cluster_329",2383
"268",1536,1,1,0.00053877,"cluster_33",2385
"269",1540,1,1,0.000629462,"cluster_337",2392
"270",1542,1,1,0.000295769,"cluster_339",2395
"271",1555,1,1,0.00109842,"cluster_351",2417
"272",1556,1,1,0.000454607,"cluster_352",2419
"273",1561,1,1,0.00045225,"cluster_36",2428
"274",1583,1,1,0.000340105,"cluster_384",2463
"275",1584,1,1,0.000654804,"cluster_385",2464
"276",1588,1,1,0.00159194,"cluster_39",2471
"277",1589,1,1,0.000415786,"cluster_390",2473
"278",1594,1,1,0.000257651,"cluster_395",2482
"279",1597,1,1,9.98773e-05,"cluster_4",2488
"280",1598,1,1,0.000503102,"cluster_40",2490
"281",1603,1,1,0.000678242,"cluster_406",2498
"282",1609,1,1,0.000274375,"cluster_411",2508
"283",1616,1,1,0.000340105,"cluster_420",2521
"284",1620,1,1,0.000232894,"cluster_425",2527
"285",1633,1,1,0.000759261,"cluster_440",2551
"286",1643,1,1,0.000197987,"cluster_451",2565
"287",1647,1,1,0.000568865,"cluster_456",2571
"288",1668,1,1,0.000638762,"cluster_477",2601
"289",1672,1,1,9.05348e-05,"cluster_482",2608
"290",1675,1,1,0.000433766,"cluster_485",2612
"291",1682,1,1,0.000228532,"cluster_498",2623
"292",1683,1,1,0.000348199,"cluster_499",2624
"293",1690,1,1,0.000340105,"cluster_507",2638
"294",1706,1,1,0.000407446,"cluster_526",2663
"295",1723,1,1,0.000272519,"cluster_545",2691
"296",1726,1,1,0.00116801,"cluster_55",2697
"297",1731,1,1,0.000592852,"cluster_556",2707
"298",1739,1,1,0.000137145,"cluster_565",2718
"299",1747,1,1,0.000811075,"cluster_574",2730
"300",1757,1,1,0.000651944,"cluster_584",2747
"301",1767,1,1,5.69118e-06,"cluster_598",2762
"302",1768,1,1,2.51836e-05,"cluster_599",2763
"303",1778,1,1,0.000767359,"cluster_608",2779
"304",1787,1,1,0.00109763,"cluster_62",2795
"305",1797,1,1,0.000873378,"cluster_63",2811
"306",1802,1,1,0.000624005,"cluster_635",2820
"307",1808,1,1,0.000340105,"cluster_640",2830
"308",1810,1,1,0.00013798,"cluster_642",2833
"309",1812,1,1,0.000238714,"cluster_645",2836
"310",1818,1,1,0.000877316,"cluster_651",2845
"311",1832,1,1,9.93936e-05,"cluster_669",2865
"312",1838,1,1,0.000165907,"cluster_677",2875
"313",1841,1,1,0.00104805,"cluster_681",2879
"314",1845,1,1,0.000137782,"cluster_687",2886
"315",1851,1,1,0.000538196,"cluster_694",2895
"316",1860,1,1,0.000483888,"cluster_704",2910
"317",1874,1,1,0.000428294,"cluster_72",2931
"318",1889,1,1,0.000433766,"cluster_736",2952
"319",1890,1,1,0.00013914,"cluster_737",2954
"320",1898,1,1,0.000649232,"cluster_746",2968
"321",1901,1,1,8.70885e-05,"cluster_75",2973
"322",1902,1,1,9.78233e-05,"cluster_750",2974
"323",1909,1,1,0.000835882,"cluster_758",2986
"324",1910,1,1,0.000325522,"cluster_759",2988
"325",1935,1,1,0.00012201,"cluster_793",3024
"326",1970,1,1,0.000748104,"cluster_832",3075
"327",1973,1,1,0.00117761,"cluster_837",3081
"328",1981,1,1,8.49715e-05,"cluster_848",3091
"329",1992,1,1,0.000782868,"cluster_86",3108
"330",2000,1,1,0.000622534,"cluster_870",3119
"331",2012,1,1,0.000152351,"cluster_883",3139
"332",2015,1,1,0.000791768,"cluster_886",3143
"333",2016,1,1,0.000103528,"cluster_888",3145
"334",2018,1,1,0.000255074,"cluster_890",3148
"335",2034,1,1,0.000522639,"cluster_905",3174
"336",2036,1,1,5.10641e-05,"cluster_908",3177
"337",2042,1,1,0.000313118,"cluster_916",3186
"338",2055,1,1,0.00116371,"cluster_930",3208
"339",2059,1,1,0.000150216,"cluster_935",3215
"340",2062,1,1,0.000443679,"cluster_939",3221
"341",2090,1,1,0.000465707,"cluster_969",3268
"342",2105,1,1,0.000130093,"cluster_986",3291
"343",2109,1,1,0.00101405,"cluster_99",3299
"344",2113,1,1,0.000863566,"cluster_994",3304
"345",10,2,2,0.0006478,"cluster_1007",19
"346",12,2,2,6.96483e-05,"cluster_1009",23
"347",19,2,2,0.000259611,"cluster_1016",32
"348",45,2,1,1.1327e-05,"cluster_1042",71
"349",46,2,2,0.000514886,"cluster_1043",74
"350",52,2,2,0.000392106,"cluster_1051",86
"351",53,2,1,0.000331481,"cluster_1052",87
"352",53,2,2,0.000198819,"cluster_1052",88
"353",56,2,1,0.000649385,"cluster_1056",92
"354",56,2,2,0.000489367,"cluster_1056",93
"355",57,2,1,0.000505315,"cluster_1057",94
"356",57,2,2,0.000164405,"cluster_1057",95
"357",58,2,2,0.000121978,"cluster_1058",97
"358",78,2,1,1.10015e-05,"cluster_1081",125
"359",83,2,2,0.000236615,"cluster_1089",134
"360",85,2,1,0.000603526,"cluster_1090",136
"361",85,2,2,0.000637502,"cluster_1090",137
"362",87,2,2,0.000191981,"cluster_1093",141
"363",90,2,2,0.000599901,"cluster_1096",146
"364",92,2,1,0.000206804,"cluster_1098",148
"365",92,2,2,8.78268e-05,"cluster_1098",149
"366",108,2,2,0.000986776,"cluster_1115",174
"367",130,2,2,1.48592e-05,"cluster_1140",207
"368",140,2,1,0.000681067,"cluster_1152",219
"369",140,2,2,0.000298935,"cluster_1152",220
"370",145,2,2,4.0461e-05,"cluster_1159",227
"371",158,2,2,0.000574649,"cluster_1175",244
"372",159,2,1,0.000805655,"cluster_1176",245
"373",159,2,2,0.0005898,"cluster_1176",246
"374",163,2,2,0.000225779,"cluster_118",252
"375",166,2,1,0.000581275,"cluster_1184",255
"376",168,2,2,0.000586769,"cluster_1186",259
"377",169,2,2,1.23813e-05,"cluster_1188",261
"378",178,2,1,0.000848289,"cluster_1197",273
"379",178,2,2,0.0018533,"cluster_1197",274
"380",184,2,2,0.00010554,"cluster_1202",283
"381",195,2,1,0.000109369,"cluster_1217",297
"382",195,2,2,0.000203984,"cluster_1217",298
"383",213,2,2,0.000528622,"cluster_124",326
"384",220,2,2,9.47798e-05,"cluster_1247",337
"385",235,2,1,1.23046e-05,"cluster_1265",359
"386",235,2,2,7.49175e-05,"cluster_1265",360
"387",269,2,1,0.000610827,"cluster_1301",413
"388",269,2,2,0.000187371,"cluster_1301",414
"389",276,2,2,0.000884326,"cluster_1310",425
"390",284,2,1,0.000663824,"cluster_1320",436
"391",284,2,2,0.000919479,"cluster_1320",437
"392",285,2,2,3.14107e-05,"cluster_1321",439
"393",295,2,1,7.95163e-05,"cluster_1334",453
"394",295,2,2,0.000378105,"cluster_1334",454
"395",303,2,2,0.000593571,"cluster_1341",467
"396",305,2,2,0.00069456,"cluster_1343",471
"397",309,2,1,0.000126203,"cluster_1347",478
"398",309,2,2,9.25359e-05,"cluster_1347",479
"399",332,2,2,0.000268772,"cluster_1371",513
"400",336,2,2,9.59116e-05,"cluster_1376",518
"401",362,2,2,0.000626856,"cluster_1401",555
"402",364,2,2,0.000204526,"cluster_1403",559
"403",375,2,1,1.34605e-05,"cluster_1414",573
"404",391,2,2,1.31038e-05,"cluster_1434",595
"405",393,2,2,0.000208088,"cluster_1437",598
"406",407,2,2,0.000228814,"cluster_1455",621
"407",414,2,2,9.50732e-05,"cluster_1464",634
"408",423,2,2,0.000179453,"cluster_1475",648
"409",431,2,2,0.000134842,"cluster_1483",662
"410",432,2,2,0.000244798,"cluster_1484",664
"411",434,2,2,0.000252821,"cluster_1486",667
"412",439,2,1,8.03168e-05,"cluster_1492",674
"413",441,2,1,0.000939877,"cluster_1494",677
"414",441,2,2,0.000995288,"cluster_1494",678
"415",453,2,2,0.000326365,"cluster_1505",699
"416",468,2,1,0.000154281,"cluster_1519",721
"417",471,2,2,0.000282269,"cluster_1521",726
"418",486,2,1,0.000703835,"cluster_1537",750
"419",486,2,2,0.000479093,"cluster_1537",751
"420",493,2,2,0.000138552,"cluster_1544",761
"421",505,2,1,0.000220638,"cluster_1555",780
"422",507,2,1,0.000241421,"cluster_1558",782
"423",507,2,2,3.91107e-05,"cluster_1558",783
"424",516,2,2,0.000504279,"cluster_1568",797
"425",519,2,1,0.000444648,"cluster_1570",801
"426",519,2,2,0.000627165,"cluster_1570",802
"427",521,2,2,0.000428512,"cluster_1572",806
"428",535,2,1,1.53995e-05,"cluster_1590",826
"429",541,2,2,8.74028e-05,"cluster_1597",836
"430",549,2,2,0.000728416,"cluster_1604",848
"431",554,2,2,0.000337421,"cluster_1609",855
"432",567,2,2,2.61004e-05,"cluster_1626",873
"433",569,2,2,7.62954e-05,"cluster_1628",876
"434",588,2,2,3.79111e-05,"cluster_1648",904
"435",605,2,1,0.000787324,"cluster_1665",925
"436",605,2,2,0.00104776,"cluster_1665",926
"437",623,2,1,9.94377e-06,"cluster_1684",950
"438",624,2,1,0.000125272,"cluster_1685",952
"439",624,2,2,9.16176e-05,"cluster_1685",953
"440",625,2,2,4.81094e-05,"cluster_1686",955
"441",632,2,1,0.000585757,"cluster_1697",964
"442",632,2,2,0.000345877,"cluster_1697",965
"443",641,2,2,5.85911e-05,"cluster_1705",979
"444",645,2,2,0.000132687,"cluster_1709",986
"445",647,2,2,1.57824e-05,"cluster_1710",990
"446",653,2,2,8.91864e-05,"cluster_1718",1001
"447",686,2,2,0.000136004,"cluster_1750",1052
"448",692,2,2,0.00087661,"cluster_1756",1061
"449",700,2,1,0.000661996,"cluster_1763",1074
"450",700,2,2,0.000688066,"cluster_1763",1075
"451",708,2,2,0.00105267,"cluster_1771",1086
"452",738,2,1,1.1336e-05,"cluster_1805",1130
"453",742,2,2,0.000744826,"cluster_1810",1139
"454",755,2,2,0.000671813,"cluster_1826",1155
"455",758,2,2,0.000282752,"cluster_1829",1160
"456",760,2,2,1.65603e-05,"cluster_1831",1164
"457",761,2,2,0.000501769,"cluster_1832",1166
"458",763,2,2,1.33325e-05,"cluster_1834",1169
"459",766,2,2,0.000270719,"cluster_1839",1174
"460",779,2,2,0.000143585,"cluster_1851",1195
"461",780,2,1,0.000709409,"cluster_1852",1196
"462",780,2,2,0.000645815,"cluster_1852",1197
"463",806,2,2,0.000206406,"cluster_188",1240
"464",825,2,1,0.000636677,"cluster_1900",1267
"465",825,2,2,0.00108599,"cluster_1900",1268
"466",840,2,1,0.000523073,"cluster_1916",1288
"467",840,2,2,0.00148977,"cluster_1916",1289
"468",851,2,2,0.000352271,"cluster_1926",1307
"469",859,2,2,9.14792e-05,"cluster_1933",1318
"470",879,2,1,0.000263463,"cluster_1955",1349
"471",893,2,1,0.000665224,"cluster_1969",1371
"472",893,2,2,0.000992637,"cluster_1969",1372
"473",910,2,2,3.00666e-05,"cluster_1986",1399
"474",917,2,2,0.000664391,"cluster_1993",1410
"475",919,2,2,3.66606e-05,"cluster_1995",1414
"476",920,2,2,0.000610377,"cluster_1996",1416
"477",927,2,2,0.000568834,"cluster_2000",1427
"478",946,2,2,0.000649738,"cluster_2019",1454
"479",947,2,1,0.000723741,"cluster_202",1455
"480",947,2,2,0.000519435,"cluster_202",1456
"481",951,2,2,0.000696114,"cluster_2024",1462
"482",966,2,2,0.00026517,"cluster_204",1486
"483",973,2,2,1.17894e-05,"cluster_2047",1495
"484",980,2,1,1.26918e-05,"cluster_2054",1506
"485",980,2,2,7.24203e-05,"cluster_2054",1507
"486",986,2,2,0.000373207,"cluster_2062",1515
"487",988,2,2,0.000430892,"cluster_2064",1519
"488",1006,2,1,0.000373825,"cluster_2081",1548
"489",1006,2,2,5.27312e-05,"cluster_2081",1549
"490",1010,2,1,0.00053937,"cluster_2086",1555
"491",1010,2,2,0.000157023,"cluster_2086",1556
"492",1014,2,2,5.11547e-05,"cluster_2091",1563
"493",1058,2,1,0.000456153,"cluster_2134",1627
"494",1071,2,2,1.48184e-05,"cluster_2148",1646
"495",1073,2,2,0.000611953,"cluster_215",1649
"496",1084,2,1,0.000117241,"cluster_2165",1665
"497",1088,2,2,0.000187163,"cluster_2169",1673
"498",1105,2,2,0.00050637,"cluster_2188",1702
"499",1116,2,1,0.000968236,"cluster_220",1714
"500",1116,2,2,0.000373227,"cluster_220",1715
"501",1120,2,2,8.03174e-05,"cluster_2203",1722
"502",1123,2,2,2.44974e-05,"cluster_2206",1726
"503",1151,2,2,0.000279461,"cluster_2233",1770
"504",1165,2,1,0.00056157,"cluster_2248",1791
"505",1167,2,2,1.51314e-05,"cluster_225",1795
"506",1186,2,2,2.93657e-05,"cluster_2268",1824
"507",1191,2,2,0.000451002,"cluster_2272",1832
"508",1195,2,2,0.000196419,"cluster_2276",1839
"509",1216,2,2,0.000151745,"cluster_2298",1871
"510",1219,2,2,0.000214926,"cluster_230",1877
"511",1224,2,2,2.91738e-05,"cluster_2304",1886
"512",1235,2,2,7.62155e-05,"cluster_2315",1905
"513",1243,2,2,3.45308e-05,"cluster_2324",1918
"514",1254,2,2,2.16265e-05,"cluster_2337",1935
"515",1268,2,2,1.64822e-05,"cluster_2350",1959
"516",1272,2,2,3.4657e-05,"cluster_2354",1965
"517",1274,2,2,0.000156286,"cluster_2357",1968
"518",1275,2,2,4.38946e-05,"cluster_2359",1970
"519",1286,2,1,0.000965549,"cluster_237",1986
"520",1286,2,2,0.00090123,"cluster_237",1987
"521",1292,2,2,1.18972e-05,"cluster_2375",1997
"522",1369,2,2,0.000109427,"cluster_246",2123
"523",1384,2,1,0.000114747,"cluster_2473",2147
"524",1384,2,2,9.97385e-05,"cluster_2473",2148
"525",1391,2,2,7.40695e-05,"cluster_2481",2159
"526",1392,2,1,0.000752103,"cluster_2482",2160
"527",1392,2,2,0.000462304,"cluster_2482",2161
"528",1442,2,2,1.66623e-05,"cluster_2530",2237
"529",1455,2,2,0.000564205,"cluster_2543",2255
"530",1483,2,2,4.22195e-05,"cluster_266",2300
