"","node_id","module","layer_id","flow","node_name","state_node"
"52",331,1,1,0.000668806,"cluster_137",493
"53",338,1,1,0.000136399,"cluster_1379",505
"54",339,1,1,0.00051137,"cluster_138",506
"55",345,1,1,0.000242069,"cluster_1387",515
"56",363,1,1,0.000445639,"cluster_1402",544
"57",370,1,1,0.000136692,"cluster_141",554
"58",374,1,1,0.000416873,"cluster_1413",559
"59",379,1,1,2.45831e-05,"cluster_142",567
"60",381,1,1,0.000242362,"cluster_1422",570
"61",396,1,1,0.00117974,"cluster_1441",594
"62",397,1,1,0.000177951,"cluster_1442",596
"63",398,1,1,0.00105547,"cluster_1443",597
"64",400,1,1,0.00124832,"cluster_1445",600
"65",406,1,1,0.000460845,"cluster_1453",609
"66",413,1,1,0.00125475,"cluster_1461",621
"67",427,1,1,0.000882379,"cluster_1479",642
"68",435,1,1,0.000183325,"cluster_1487",652
"69",436,1,1,4.53338e-05,"cluster_149",653
"70",437,1,1,0.000477394,"cluster_1490",654
"71",440,1,1,5.6793e-06,"cluster_1493",659
"72",442,1,1,2.77734e-05,"cluster_1496",662
"73",444,1,1,0.000644747,"cluster_1498",664
"74",446,1,1,0.000508942,"cluster_15",667
"75",447,1,1,0.000176742,"cluster_150",669
"76",460,1,1,0.00133962,"cluster_1511",687
"77",477,1,1,5.10516e-05,"cluster_1528",712
"78",482,1,1,6.61662e-05,"cluster_1532",720
"79",485,1,1,0.00104391,"cluster_1535",724
"80",494,1,1,0.000405455,"cluster_1545",735
"81",497,1,1,0.000251233,"cluster_1548",740
"82",502,1,1,0.000547866,"cluster_1552",747
"83",508,1,1,0.000377033,"cluster_1559",756
"84",509,1,1,0.000658629,"cluster_156",758
"85",510,1,1,0.000745819,"cluster_1560",760
"86",513,1,1,0.00124567,"cluster_1565",765
"87",523,1,1,0.000492819,"cluster_1575",780
"88",527,1,1,0.000706406,"cluster_158",787
"89",530,1,1,0.000332523,"cluster_1583",792
"90",534,1,1,0.00121307,"cluster_159",796
"91",547,1,1,0.000839917,"cluster_1602",814
"92",548,1,1,0.00113976,"cluster_1603",816
"93",555,1,1,0.000691228,"cluster_161",828
"94",563,1,1,0.000851544,"cluster_1622",839
"95",570,1,1,0.000242163,"cluster_163",850
"96",578,1,1,5.26067e-05,"cluster_1638",863
"97",582,1,1,0.00120752,"cluster_1641",870
"98",590,1,1,1.52473e-05,"cluster_165",883
"99",596,1,1,0.000483342,"cluster_1657",892
"100",597,1,1,0.00118939,"cluster_1658",894
"101",600,1,1,0.00055962,"cluster_1660",899
"102",608,1,1,0.000116384,"cluster_1668",910
"103",612,1,1,0.000818525,"cluster_1671",915
"104",622,1,1,0.000284377,"cluster_1683",928
"105",630,1,1,0.000271088,"cluster_1693",938
"106",638,1,1,0.000345148,"cluster_1702",949
"107",639,1,1,0.000152037,"cluster_1703",951
"108",642,1,1,0.000521337,"cluster_1706",955
"109",644,1,1,5.03543e-05,"cluster_1708",958
"110",655,1,1,0.000769088,"cluster_172",975
"111",658,1,1,4.44041e-05,"cluster_1722",979
"112",659,1,1,0.000766822,"cluster_1723",981
"113",663,1,1,0.00135587,"cluster_1727",988
"114",671,1,1,0.0012053,"cluster_1737",1000
"115",673,1,1,0.000669102,"cluster_1739",1003
"116",675,1,1,0.000205373,"cluster_1740",1007
"117",693,1,1,0.000323403,"cluster_1757",1033
"118",697,1,1,0.00137878,"cluster_1760",1039
"119",698,1,1,0.000460307,"cluster_1761",1041
"120",701,1,1,0.000919519,"cluster_1764",1047
"121",723,1,1,0.000926312,"cluster_1789",1078
"122",726,1,1,0.000305654,"cluster_1791",1083
"123",734,1,1,0.000172814,"cluster_1800",1097
"124",735,1,1,0.000139196,"cluster_1801",1099
"125",739,1,1,0.000942721,"cluster_1806",1104
"126",743,1,1,0.000662324,"cluster_1811",1111
"127",755,1,1,0.00073337,"cluster_1826",1128
"128",759,1,1,0.00100486,"cluster_1830",1136
"129",767,1,1,0.000675749,"cluster_184",1150
"130",769,1,1,0.00119387,"cluster_1842",1153
"131",770,1,1,0.000156513,"cluster_1843",1155
"132",774,1,1,0.000301102,"cluster_1847",1161
"133",787,1,1,0.000929047,"cluster_1861",1182
"134",803,1,1,0.000518326,"cluster_1877",1203
"135",804,1,1,0.00151603,"cluster_1878",1205
"136",805,1,1,0.000320156,"cluster_1879",1207
"137",806,1,1,0.00110207,"cluster_188",1208
"138",809,1,1,0.000649526,"cluster_1883",1212
"139",812,1,1,0.000248361,"cluster_1887",1217
"140",820,1,1,1.33975e-05,"cluster_1895",1229
"141",839,1,1,0.000952389,"cluster_1915",1255
"142",844,1,1,0.0010029,"cluster_192",1263
"143",846,1,1,0.000781948,"cluster_1921",1266
"144",849,1,1,0.000331224,"cluster_1924",1271
"145",860,1,1,0.000254481,"cluster_1934",1285
"146",863,1,1,4.21024e-06,"cluster_1937",1290
"147",872,1,1,5.37287e-05,"cluster_1948",1301
"148",877,1,1,0.000744895,"cluster_1953",1309
"149",880,1,1,0.00074921,"cluster_1956",1314
"150",884,1,1,0.000361679,"cluster_1960",1319
"151",885,1,1,0.00122747,"cluster_1961",1321
"152",894,1,1,0.00100438,"cluster_1970",1335
"153",899,1,1,0.000127098,"cluster_1976",1342
"154",925,1,1,0.00107939,"cluster_20",1381
"155",930,1,1,0.000388528,"cluster_2003",1390
"156",945,1,1,0.000180541,"cluster_2018",1410
"157",948,1,1,0.000210208,"cluster_2020",1415
"158",949,1,1,0.000306041,"cluster_2022",1417
"159",961,1,1,9.66565e-06,"cluster_2034",1433
"160",965,1,1,8.81883e-06,"cluster_2038",1438
"161",994,1,1,0.000932057,"cluster_207",1477
"162",997,1,1,0.000494228,"cluster_2072",1482
"163",999,1,1,0.000470247,"cluster_2074",1486
"164",1000,1,1,0.000313901,"cluster_2075",1488
"165",1001,1,1,0.000950494,"cluster_2076",1489
"166",1002,1,1,0.00129945,"cluster_2077",1491
"167",1004,1,1,0.000854983,"cluster_208",1494
"168",1014,1,1,0.00141182,"cluster_2091",1509
"169",1017,1,1,0.000242606,"cluster_2094",1514
"170",1021,1,1,0.00129195,"cluster_2098",1519
"171",1025,1,1,0.0011784,"cluster_2100",1524
"172",1030,1,1,0.000636645,"cluster_2106",1532
"173",1032,1,1,0.000112769,"cluster_2108",1534
"174",1034,1,1,0.000883026,"cluster_2111",1538
"175",1038,1,1,0.00022629,"cluster_2115",1543
"176",1040,1,1,0.00123289,"cluster_2117",1545
"177",1049,1,1,7.21506e-06,"cluster_2125",1556
"178",1056,1,1,0.000315476,"cluster_2132",1567
"179",1062,1,1,0.000394895,"cluster_2139",1575
"180",1067,1,1,0.00110592,"cluster_2143",1583
"181",1074,1,1,0.00125524,"cluster_2151",1594
"182",1080,1,1,0.000944652,"cluster_2158",1604
"183",1086,1,1,0.00132227,"cluster_2167",1613
"184",1090,1,1,0.00131322,"cluster_2170",1620
"185",1094,1,1,0.00125207,"cluster_2174",1626
"186",1096,1,1,0.000827722,"cluster_2178",1629
"187",1104,1,1,0.000651502,"cluster_2187",1642
"188",1109,1,1,0.00132553,"cluster_2193",1650
"189",1124,1,1,0.000313908,"cluster_2207",1671
"190",1129,1,1,0.000497932,"cluster_2212",1680
"191",1133,1,1,0.000452993,"cluster_2216",1686
"192",1140,1,1,0.000209301,"cluster_2222",1697
"193",1141,1,1,0.000846465,"cluster_2223",1698
"194",1145,1,1,0.00137291,"cluster_2227",1705
"195",1146,1,1,0.000549644,"cluster_2228",1707
"196",1149,1,1,0.00136834,"cluster_2230",1713
"197",1154,1,1,0.000634925,"cluster_2237",1721
"198",1162,1,1,0.00151049,"cluster_2245",1733
"199",1164,1,1,0.00134598,"cluster_2247",1736
"200",1165,1,1,0.000174407,"cluster_2248",1738
"201",1168,1,1,0.00117419,"cluster_2250",1744
"202",1175,1,1,0.00024281,"cluster_2257",1754
"203",1180,1,1,0.0010134,"cluster_2262",1761
"204",1181,1,1,0.00114706,"cluster_2263",1763
"205",1193,1,1,0.00100087,"cluster_2274",1779
"206",1194,1,1,0.00142352,"cluster_2275",1781
"207",1195,1,1,0.00110633,"cluster_2276",1783
"208",1198,1,1,0.000991071,"cluster_2279",1787
"209",1201,1,1,0.00132365,"cluster_2282",1792
"210",1206,1,1,0.000268593,"cluster_2287",1800
"211",1210,1,1,0.00132704,"cluster_2292",1808
"212",1213,1,1,0.00142971,"cluster_2295",1813
"213",1219,1,1,0.000381352,"cluster_230",1822
"214",1220,1,1,0.000714646,"cluster_2300",1824
"215",1228,1,1,0.000921503,"cluster_2308",1838
"216",1229,1,1,0.00048482,"cluster_231",1840
"217",1230,1,1,0.000528025,"cluster_2310",1842
"218",1233,1,1,0.00117439,"cluster_2313",1847
"219",1234,1,1,0.000574941,"cluster_2314",1849
"220",1235,1,1,0.00119556,"cluster_2315",1851
"221",1239,1,1,0.000482694,"cluster_2320",1858
"222",1242,1,1,0.00116774,"cluster_2323",1863
"223",1243,1,1,0.00132865,"cluster_2324",1865
"224",1245,1,1,1.12388e-05,"cluster_2326",1868
"225",1249,1,1,0.000245587,"cluster_2331",1873
"226",1250,1,1,0.000962835,"cluster_2332",1875
"227",1262,1,1,0.000427809,"cluster_2344",1894
"228",1263,1,1,0.000901137,"cluster_2345",1896
"229",1264,1,1,0.0013027,"cluster_2346",1898
"230",1265,1,1,0.000334267,"cluster_2348",1900
"231",1268,1,1,0.000116696,"cluster_2350",1905
"232",1270,1,1,1.253e-05,"cluster_2352",1907
"233",1272,1,1,0.000182558,"cluster_2354",1910
"234",1276,1,1,0.00110119,"cluster_236",1917
"235",1278,1,1,0.000558345,"cluster_2361",1920
"236",1279,1,1,0.000829408,"cluster_2362",1922
"237",1281,1,1,0.00106789,"cluster_2364",1925
"238",1282,1,1,0.000413162,"cluster_2366",1927
"239",1285,1,1,0.000591049,"cluster_2369",1931
"240",1304,1,1,0.00107666,"cluster_2387",1958
"241",1308,1,1,0.0010647,"cluster_2392",1964
"242",1311,1,1,0.00128649,"cluster_2395",1969
"243",1314,1,1,0.000849582,"cluster_2398",1974
"244",1315,1,1,0.000894285,"cluster_24",1976
"245",1319,1,1,0.000464402,"cluster_2404",1981
"246",1322,1,1,0.00113807,"cluster_2407",1986
"247",1328,1,1,0.00123947,"cluster_2414",1994
"248",1329,1,1,0.000734482,"cluster_2415",1996
"249",1330,1,1,0.000241842,"cluster_2416",1998
"250",1331,1,1,0.000906261,"cluster_2417",2000
"251",1332,1,1,0.0013975,"cluster_2419",2002
"252",1335,1,1,0.000743277,"cluster_2422",2008
"253",1336,1,1,0.000403228,"cluster_2423",2010
"254",1349,1,1,0.000386896,"cluster_2437",2028
"255",1353,1,1,0.00134671,"cluster_2440",2033
"256",1356,1,1,0.0001467,"cluster_2443",2038
"257",1361,1,1,0.00120492,"cluster_2448",2046
"258",1362,1,1,0.00111803,"cluster_2449",2048
"259",1364,1,1,0.000691009,"cluster_2451",2052
"260",1366,1,1,0.00127675,"cluster_2454",2055
"261",1370,1,1,3.77914e-06,"cluster_2460",2060
"262",1371,1,1,0.000204467,"cluster_2461",2062
"263",1373,1,1,0.000523729,"cluster_2463",2066
"264",1375,1,1,0.00096067,"cluster_2465",2069
"265",1376,1,1,0.000789088,"cluster_2466",2071
"266",1377,1,1,0.000806479,"cluster_2467",2073
"267",1380,1,1,0.000843781,"cluster_247",2078
"268",1383,1,1,0.000632166,"cluster_2472",2083
"269",1385,1,1,0.00098474,"cluster_2475",2087
"270",1386,1,1,0.000578475,"cluster_2476",2089
"271",1388,1,1,1.20406e-05,"cluster_2478",2092
"272",1390,1,1,0.00104951,"cluster_2480",2094
"273",1393,1,1,0.000213163,"cluster_2483",2100
"274",1399,1,1,0.00105307,"cluster_2490",2107
"275",1404,1,1,0.00117741,"cluster_2495",2115
"276",1412,1,1,7.63317e-05,"cluster_2501",2126
"277",1417,1,1,0.000314728,"cluster_2507",2132
"278",1419,1,1,0.0012486,"cluster_2509",2135
"279",1425,1,1,0.000641895,"cluster_2515",2143
"280",1428,1,1,0.000630279,"cluster_2518",2147
"281",1431,1,1,0.00120308,"cluster_2520",2152
"282",1436,1,1,0.000122232,"cluster_2525",2158
"283",1439,1,1,0.000785012,"cluster_2528",2164
"284",1444,1,1,0.000979428,"cluster_2532",2170
"285",1445,1,1,0.00063471,"cluster_2534",2172
"286",1448,1,1,0.00136612,"cluster_2537",2176
"287",1454,1,1,0.000963288,"cluster_2542",2185
"288",1456,1,1,0.000678069,"cluster_2544",2189
"289",1457,1,1,0.000695913,"cluster_2545",2191
"290",1460,1,1,0.000156322,"cluster_2550",2196
"291",1461,1,1,0.000774556,"cluster_2551",2197
"292",1463,1,1,4.94491e-06,"cluster_2553",2200
"293",1464,1,1,2.77762e-05,"cluster_2555",2202
"294",1465,1,1,0.00105656,"cluster_2556",2203
"295",1466,1,1,5.32147e-06,"cluster_2558",2205
"296",1467,1,1,0.000350601,"cluster_2559",2206
"297",1469,1,1,0.00126432,"cluster_2560",2209
"298",1470,1,1,0.000878462,"cluster_2561",2211
"299",1471,1,1,0.00120318,"cluster_2562",2213
"300",1472,1,1,0.00106972,"cluster_2563",2215
"301",1473,1,1,0.00113742,"cluster_2564",2217
"302",1479,1,1,0.00118338,"cluster_261",2227
"303",1487,1,1,0.00087942,"cluster_27",2238
"304",1490,1,1,0.000346686,"cluster_272",2244
"305",1492,1,1,0.000960904,"cluster_274",2247
"306",1493,1,1,0.000170196,"cluster_275",2249
"307",1496,1,1,0.000274743,"cluster_278",2253
"308",1500,1,1,0.00022488,"cluster_281",2259
"309",1502,1,1,0.000761198,"cluster_284",2261
"310",1507,1,1,0.000325597,"cluster_290",2269
"311",1513,1,1,0.00105165,"cluster_296",2276
"312",1524,1,1,0.00040926,"cluster_31",2294
"313",1528,1,1,0.000935195,"cluster_32",2300
"314",1535,1,1,0.00069665,"cluster_329",2311
"315",1536,1,1,0.000372774,"cluster_33",2313
"316",1541,1,1,0.00034482,"cluster_338",2322
"317",1542,1,1,0.00124915,"cluster_339",2324
"318",1551,1,1,0.000444539,"cluster_347",2339
"319",1553,1,1,5.05068e-05,"cluster_349",2342
"320",1556,1,1,0.000719516,"cluster_352",2348
"321",1561,1,1,0.00100371,"cluster_36",2356
"322",1571,1,1,0.00123815,"cluster_37",2373
"323",1577,1,1,0.0002101,"cluster_376",2381
"324",1584,1,1,0.000746832,"cluster_385",2393
"325",1588,1,1,0.00129431,"cluster_39",2399
"326",1589,1,1,0.00045724,"cluster_390",2401
"327",1597,1,1,0.000670647,"cluster_4",2416
"328",1598,1,1,0.00103194,"cluster_40",2418
"329",1599,1,1,2.95847e-05,"cluster_401",2420
"330",1603,1,1,0.000150886,"cluster_406",2425
"331",1618,1,1,0.000119815,"cluster_422",2452
"332",1620,1,1,0.000437907,"cluster_425",2454
"333",1630,1,1,0.000846423,"cluster_437",2469
"334",1631,1,1,0.000344049,"cluster_439",2471
"335",1643,1,1,6.9773e-05,"cluster_451",2487
"336",1645,1,1,0.000206033,"cluster_453",2490
"337",1647,1,1,0.0011141,"cluster_456",2492
"338",1660,1,1,0.00129099,"cluster_47",2513
"339",1667,1,1,0.000294034,"cluster_476",2524
"340",1668,1,1,0.000808894,"cluster_477",2526
"341",1672,1,1,0.000781712,"cluster_482",2532
"342",1684,1,1,0.000542628,"cluster_5",2550
"343",1685,1,1,0.00107407,"cluster_50",2552
"344",1691,1,1,4.31599e-06,"cluster_508",2561
"345",1712,1,1,3.67704e-05,"cluster_533",2593
"346",1721,1,1,0.00117443,"cluster_543",2606
"347",1723,1,1,0.000312659,"cluster_545",2610
"348",1728,1,1,0.000657024,"cluster_551",2620
"349",1736,1,1,0.000467986,"cluster_562",2633
"350",1747,1,1,0.000616078,"cluster_574",2649
"351",1759,1,1,0.000782309,"cluster_586",2668
"352",1765,1,1,0.000663818,"cluster_596",2678
"353",1767,1,1,8.01228e-06,"cluster_598",2681
"354",1768,1,1,0.000905343,"cluster_599",2682
"355",1772,1,1,7.35094e-06,"cluster_602",2687
"356",1781,1,1,0.000724396,"cluster_613",2701
"357",1789,1,1,0.00118172,"cluster_622",2713
"358",1791,1,1,0.000456264,"cluster_624",2717
"359",1797,1,1,0.00101301,"cluster_63",2727
"360",1807,1,1,8.64054e-05,"cluster_64",2741
"361",1813,1,1,0.000142341,"cluster_646",2750
"362",1818,1,1,0.000749913,"cluster_651",2757
"363",1825,1,1,0.000777784,"cluster_66",2766
"364",1831,1,1,5.44742e-06,"cluster_668",2774
"365",1834,1,1,0.0009006,"cluster_671",2778
"366",1840,1,1,0.000494608,"cluster_68",2787
"367",1841,1,1,0.00119047,"cluster_681",2788
"368",1847,1,1,0.000558676,"cluster_69",2800
"369",1855,1,1,0.000246904,"cluster_70",2814
"370",1856,1,1,0.000736023,"cluster_700",2816
"371",1864,1,1,0.000165582,"cluster_71",2827
"372",1889,1,1,9.89647e-05,"cluster_736",2861
"373",1890,1,1,0.000582878,"cluster_737",2862
"374",1933,1,1,0.000529687,"cluster_790",2924
"375",1957,1,1,0.000374821,"cluster_82",2960
"376",1960,1,1,0.000484473,"cluster_822",2964
"377",1961,1,1,0.000130048,"cluster_823",2966
"378",1970,1,1,0.0012084,"cluster_832",2979
"379",1973,1,1,0.000456279,"cluster_837",2985
"380",1992,1,1,0.000637791,"cluster_86",3011
"381",1997,1,1,9.28105e-06,"cluster_868",3020
"382",2000,1,1,0.000715272,"cluster_870",3023
"383",2007,1,1,0.000201683,"cluster_879",3033
"384",2015,1,1,0.000557898,"cluster_886",3042
"385",2018,1,1,0.00094262,"cluster_890",3047
"386",2034,1,1,0.000518138,"cluster_905",3069
"387",2038,1,1,7.87689e-06,"cluster_91",3075
"388",2048,1,1,0.000174213,"cluster_922",3089
"389",2050,1,1,9.25467e-05,"cluster_924",3093
"390",2051,1,1,0.00110397,"cluster_927",3095
"391",2059,1,1,0.00112324,"cluster_935",3107
"392",2065,1,1,1.5691e-05,"cluster_941",3116
"393",2071,1,1,7.63403e-05,"cluster_948",3122
"394",2073,1,1,0.000973094,"cluster_95",3124
"395",2082,1,1,0.000163444,"cluster_961",3136
"396",2090,1,1,0.000733197,"cluster_969",3149
"397",2096,1,1,0.000133181,"cluster_975",3157
"398",2101,1,1,3.73387e-05,"cluster_981",3164
"399",2105,1,1,0.000104673,"cluster_986",3170
"400",2109,1,1,0.00127002,"cluster_99",3177
"401",2113,1,1,0.000792852,"cluster_994",3183
"402",2114,1,1,4.42863e-05,"cluster_995",3185
"403",2,2,2,6.39042e-05,"cluster_10",3
"404",3,2,2,0.000188141,"cluster_100",5
"405",28,2,2,0.000165122,"cluster_1026",43
"406",82,2,2,0.00295692,"cluster_1088",121
"407",87,2,2,0.000144297,"cluster_1093",129
"408",111,2,2,0.00214368,"cluster_1119",166
"409",112,2,2,6.69676e-05,"cluster_112",168
"410",119,2,2,3.24647e-05,"cluster_1128",178
"411",126,2,2,0.000227455,"cluster_1135",186
"412",129,2,2,0.000142299,"cluster_114",190
"413",149,2,2,7.16091e-05,"cluster_1162",220
"414",162,2,2,6.72878e-05,"cluster_1179",240
"415",168,2,2,2.78478e-05,"cluster_1186",249
"416",179,2,2,0.000230217,"cluster_1198",264
"417",185,2,2,0.000139977,"cluster_1203",274
"418",200,2,2,0.000176259,"cluster_1223",295
"419",207,2,2,3.49398e-05,"cluster_1234",304
"420",221,2,2,0.000194013,"cluster_1248",326
"421",255,2,2,0.000242373,"cluster_1287",379
"422",257,2,2,3.0035e-05,"cluster_129",382
"423",265,2,2,2.93173e-05,"cluster_1299",393
"424",281,2,2,9.23521e-05,"cluster_1318",418
"425",306,2,2,0.000326416,"cluster_1344",455
"426",322,2,2,0.0034493,"cluster_136",480
"427",331,2,2,0.000133934,"cluster_137",494
"428",339,2,2,3.37484e-05,"cluster_138",507
"429",396,2,2,0.000220359,"cluster_1441",595
"430",398,2,2,0.000137166,"cluster_1443",598
"431",400,2,2,0.000222587,"cluster_1445",601
"432",412,2,2,0.00579658,"cluster_1460",620
"433",413,2,2,0.000224221,"cluster_1461",622
"434",417,2,2,9.08904e-05,"cluster_147",630
"435",427,2,2,0.000154788,"cluster_1479",643
"436",455,2,2,0.000233999,"cluster_1507",679
"437",460,2,2,0.000333252,"cluster_1511",688
"438",485,2,2,0.000247398,"cluster_1535",725
"439",501,2,2,0.000468766,"cluster_1551",746
"440",508,2,2,0.000175358,"cluster_1559",757
"441",510,2,2,0.000216568,"cluster_1560",761
"442",513,2,2,0.000263273,"cluster_1565",766
"443",527,2,2,5.86779e-05,"cluster_158",788
"444",534,2,2,0.000198845,"cluster_159",797
"445",548,2,2,0.000206583,"cluster_1603",817
"446",563,2,2,6.37554e-05,"cluster_1622",840
"447",570,2,2,9.17554e-05,"cluster_163",851
"448",582,2,2,0.000223244,"cluster_1641",871
"449",597,2,2,0.000245441,"cluster_1658",895
"450",612,2,2,0.000271518,"cluster_1671",916
"451",615,2,2,3.02667e-05,"cluster_1675",920
"452",663,2,2,0.000232603,"cluster_1727",989
"453",671,2,2,0.000370861,"cluster_1737",1001
"454",673,2,2,9.21947e-05,"cluster_1739",1004
"455",677,2,2,3.74775e-05,"cluster_1742",1009
"456",680,2,2,2.71239e-05,"cluster_1745",1013
"457",693,2,2,3.32863e-05,"cluster_1757",1034
"458",697,2,2,0.000202267,"cluster_1760",1040
"459",701,2,2,6.9717e-05,"cluster_1764",1048
"460",709,2,2,0.000466104,"cluster_1772",1059
"461",723,2,2,0.000432433,"cluster_1789",1079
"462",732,2,2,0.00100391,"cluster_18",1094
"463",739,2,2,0.000274148,"cluster_1806",1105
"464",743,2,2,8.76482e-05,"cluster_1811",1112
"465",759,2,2,0.000122634,"cluster_1830",1137
"466",769,2,2,0.000223739,"cluster_1842",1154
"467",804,2,2,0.000263084,"cluster_1878",1206
"468",806,2,2,0.000174381,"cluster_188",1209
"469",839,2,2,7.44081e-05,"cluster_1915",1256
"470",846,2,2,7.82449e-05,"cluster_1921",1267
"471",860,2,2,4.32722e-05,"cluster_1934",1286
"472",880,2,2,0.000292309,"cluster_1956",1315
"473",885,2,2,0.00014803,"cluster_1961",1322
"474",894,2,2,0.000170046,"cluster_1970",1336
"475",919,2,2,0.000797899,"cluster_1995",1373
"476",940,2,2,5.93681e-05,"cluster_2012",1404
"477",997,2,2,3.34989e-05,"cluster_2072",1483
"478",1001,2,2,0.000209814,"cluster_2076",1490
"479",1002,2,2,0.000229481,"cluster_2077",1492
"480",1004,2,2,0.000135776,"cluster_208",1495
"481",1006,2,2,0.000980835,"cluster_2081",1498
"482",1014,2,2,0.000239245,"cluster_2091",1510
"483",1021,2,2,0.000226767,"cluster_2098",1520
"484",1025,2,2,0.000278844,"cluster_2100",1525
"485",1034,2,2,0.000104007,"cluster_2111",1539
"486",1040,2,2,0.000164161,"cluster_2117",1546
"487",1067,2,2,0.00017058,"cluster_2143",1584
"488",1074,2,2,0.00024071,"cluster_2151",1595
"489",1076,2,2,0.000390564,"cluster_2154",1598
"490",1080,2,2,0.000197092,"cluster_2158",1605
"491",1086,2,2,0.000228443,"cluster_2167",1614
"492",1090,2,2,0.000194253,"cluster_2170",1621
"493",1094,2,2,0.000189099,"cluster_2174",1627
"494",1096,2,2,9.8528e-05,"cluster_2178",1630
"495",1109,2,2,0.000166752,"cluster_2193",1651
"496",1145,2,2,0.000285709,"cluster_2227",1706
"497",1146,2,2,3.35209e-05,"cluster_2228",1708
"498",1149,2,2,0.00022947,"cluster_2230",1714
"499",1154,2,2,3.35475e-05,"cluster_2237",1722
"500",1162,2,2,0.000188998,"cluster_2245",1734
"501",1164,2,2,0.000258558,"cluster_2247",1737
"502",1168,2,2,0.000205567,"cluster_2250",1745
"503",1180,2,2,0.000113482,"cluster_2262",1762
"504",1181,2,2,0.000244576,"cluster_2263",1764
"505",1193,2,2,0.000341506,"cluster_2274",1780
"506",1194,2,2,0.000256846,"cluster_2275",1782
"507",1195,2,2,0.000139896,"cluster_2276",1784
"508",1198,2,2,0.000202637,"cluster_2279",1788
"509",1201,2,2,0.000302881,"cluster_2282",1793
"510",1206,2,2,2.99723e-05,"cluster_2287",1801
"511",1210,2,2,0.000280519,"cluster_2292",1809
"512",1213,2,2,0.000235663,"cluster_2295",1814
"513",1228,2,2,0.000195571,"cluster_2308",1839
"514",1229,2,2,0.000122723,"cluster_231",1841
"515",1233,2,2,0.000234845,"cluster_2313",1848
"516",1234,2,2,0.000313722,"cluster_2314",1850
"517",1235,2,2,0.000198881,"cluster_2315",1852
"518",1242,2,2,0.000210866,"cluster_2323",1864
"519",1243,2,2,0.000245053,"cluster_2324",1866
"520",1259,2,2,0.000119393,"cluster_2341",1891
"521",1264,2,2,0.000155787,"cluster_2346",1899
"522",1276,2,2,0.000127632,"cluster_236",1918
"523",1278,2,2,3.12676e-05,"cluster_2361",1921
"524",1281,2,2,0.000406421,"cluster_2364",1926
"525",1304,2,2,6.62362e-05,"cluster_2387",1959
"526",1311,2,2,0.000355331,"cluster_2395",1970
"527",1319,2,2,3.62936e-05,"cluster_2404",1982
"528",1322,2,2,0.00041522,"cluster_2407",1987
"529",1328,2,2,0.000269683,"cluster_2414",1995
"530",1329,2,2,2.98741e-05,"cluster_2415",1997
